_id,simulation,simulationSpeed,elapsedRealTime,elapsedSimulationTime,cause.id,cause.params.inputId,cause.params.droneId,cause.params.detectorId,cause.params.controlModeId,cause.params.selected,cause.params.controlMode.id,cause.params.controlMode.key,cause.params.incidentId,cause.params.incidentType,cause.params.targetPosition,cause.params.type,cause.params.id
ObjectID(545a3dcafd19ec4943e427bd),ObjectID(545a3d0ffd19ec4943e41e7b),602,171500,92861450,0,4,2,,,,,,,,,,
ObjectID(545a3dcbfd19ec4943e427c6),ObjectID(545a3cd3fd19ec4943e41913),816,226750,156095500,0,4,2,,,,,,,,,,
ObjectID(545a3dccfd19ec4943e427cf),ObjectID(545a3d0ffd19ec4943e41e7b),602,172400,93403250,0,4,2,,,,,,,,,,
ObjectID(545a3dccfd19ec4943e427d9),ObjectID(545a3cd3fd19ec4943e41913),816,227900,157033900,1,,3,,,,,,,,,,
ObjectID(545a3dccfd19ec4943e427e2),ObjectID(545a3cd3fd19ec4943e41913),816,227900,157033900,6,,3,,,,,,,,,"land",25
ObjectID(545a3dccfd19ec4943e427ea),ObjectID(545a3cd3fd19ec4943e41913),816,227900,157033900,7,,3,,,,,,,,,"land",25
ObjectID(545a3dccfd19ec4943e427f2),ObjectID(545a3d0ffd19ec4943e41e7b),602,173250,93914950,0,0,3,,,,,,,,,,
ObjectID(545a3dcdfd19ec4943e427fc),ObjectID(545a3d0ffd19ec4943e41e7b),602,173850,94276150,1,,1,,,,,,,,,,
ObjectID(545a3dcdfd19ec4943e42806),ObjectID(545a3d0ffd19ec4943e41e7b),602,174050,94396550,0,6,,,,,1,"ADDING WAYPOINTS",,,,,
ObjectID(545a3dcefd19ec4943e4280f),ObjectID(545a3d0ffd19ec4943e41e7b),602,174550,94697550,0,4,3,,,,,,,,,,
ObjectID(545a3dcffd19ec4943e42819),ObjectID(545a3d0ffd19ec4943e41e7b),602,175750,95419950,0,4,3,,,,,,,,,,
ObjectID(545a3dcffd19ec4943e42824),ObjectID(545a3cd3fd19ec4943e41913),816,230750,159359500,1,,2,,,,,,,,,,
ObjectID(545a3dd0fd19ec4943e4282c),ObjectID(545a3d0ffd19ec4943e41e7b),602,176300,95751050,0,4,3,,,,,,,,,,
ObjectID(545a3dd0fd19ec4943e42838),ObjectID(545a3d0ffd19ec4943e41e7b),602,176800,96052050,0,4,3,,,,,,,,,,
ObjectID(545a3dd1fd19ec4943e42845),ObjectID(545a3d0ffd19ec4943e41e7b),602,177600,96533650,0,0,1,,,,,,,,,,
ObjectID(545a3dd4fd19ec4943e42852),ObjectID(545a3d0ffd19ec4943e41e7b),602,179950,97948350,0,6,,,,,1,"ADDING WAYPOINTS",,,,,
ObjectID(545a3dd4fd19ec4943e4285f),ObjectID(545a3d0ffd19ec4943e41e7b),602,180100,98038650,1,,2,,,,,,,,,,
ObjectID(545a3dd4fd19ec4943e4286c),ObjectID(545a3cd3fd19ec4943e41913),816,234850,162705100,2,,,,,,,,5,"FuelIncident",,,
ObjectID(545a3dd6fd19ec4943e42873),ObjectID(545a3d0ffd19ec4943e41e7b),602,181600,98941650,1,,1,,,,,,,,,,
ObjectID(545a3dd6fd19ec4943e4287f),ObjectID(545a3d0ffd19ec4943e41e7b),602,181700,99001850,0,6,,,,,1,"ADDING WAYPOINTS",,,,,
ObjectID(545a3dd6fd19ec4943e4288a),ObjectID(545a3d0ffd19ec4943e41e7b),602,182250,99332950,0,4,1,,,,,,,,,,
ObjectID(545a3dd6fd19ec4943e42896),ObjectID(545a3d0ffd19ec4943e41e7b),602,182400,99423250,1,,3,,,,,,,,,,
ObjectID(545a3dd8fd19ec4943e428a2),ObjectID(545a3cd3fd19ec4943e41913),816,238750,165887500,0,1,2,,,,,,,,,,
ObjectID(545a3dd9fd19ec4943e428a9),ObjectID(545a3cd3fd19ec4943e41913),816,239750,166703500,1,,2,,,,,,,,,,
ObjectID(545a3ddafd19ec4943e428b0),ObjectID(545a3d0ffd19ec4943e41e7b),602,185600,101349650,1,,1,,,,,,,,,,
ObjectID(545a3ddbfd19ec4943e428bb),ObjectID(545a3d0ffd19ec4943e41e7b),602,186400,101831250,0,6,,,,,1,"ADDING WAYPOINTS",,,,,
ObjectID(545a3ddcfd19ec4943e428c5),ObjectID(545a3d0ffd19ec4943e41e7b),602,187150,102282750,0,4,1,,,,,,,,,,
ObjectID(545a3ddcfd19ec4943e428d0),ObjectID(545a3d0ffd19ec4943e41e7b),602,187650,102583750,0,4,1,,,,,,,,,,
ObjectID(545a3ddcfd19ec4943e428dc),ObjectID(545a3cd3fd19ec4943e41913),816,242400,168865900,1,,2,,,,,,,,,,
ObjectID(545a3dddfd19ec4943e428e2),ObjectID(545a3d0ffd19ec4943e41e7b),602,188000,102794450,1,,2,,,,,,,,,,
ObjectID(545a3ddefd19ec4943e428ee),ObjectID(545a3cd3fd19ec4943e41913),816,244400,170497900,1,,2,,,,,,,,,,
ObjectID(545a3ddefd19ec4943e428f3),ObjectID(545a3cd3fd19ec4943e41913),816,244400,170497900,6,,2,,,,,,,,,"land",23
ObjectID(545a3ddefd19ec4943e428f7),ObjectID(545a3cd3fd19ec4943e41913),816,244400,170497900,7,,2,,,,,,,,,"land",23
ObjectID(545a3ddffd19ec4943e428fb),ObjectID(545a3d0ffd19ec4943e41e7b),602,190350,104209150,0,6,,,,,1,"ADDING WAYPOINTS",,,,,
ObjectID(545a3de1fd19ec4943e42906),ObjectID(545a3d0ffd19ec4943e41e7b),602,191850,105112150,0,4,1,,,,,,,,,,
ObjectID(545a3de1fd19ec4943e42912),ObjectID(545a3d0ffd19ec4943e41e7b),602,192400,105443250,4,,,3,,,,,,,"[ 563.2353600000099, -134.7285899999996 ]",,
ObjectID(545a3de7fd19ec4943e4291e),ObjectID(545a3d0ffd19ec4943e41e7b),602,197300,108393050,1,,2,,,,,,,,,,
ObjectID(545a3de7fd19ec4943e4292a),ObjectID(545a3d0ffd19ec4943e41e7b),602,197350,108423150,1,,3,,,,,,,,,,
ObjectID(545a3dedfd19ec4943e42935),ObjectID(545a3d0ffd19ec4943e41e7b),602,203400,112065250,1,,1,,,,,,,,,,
ObjectID(545a3dedfd19ec4943e4293f),ObjectID(545a3d0ffd19ec4943e41e7b),602,203400,112065250,6,,1,,,,,,,,,"refueling",18
ObjectID(545a3dedfd19ec4943e42948),ObjectID(545a3d0ffd19ec4943e41e7b),602,203400,112065250,7,,1,,,,,,,,,"refueling",18
ObjectID(545a3deefd19ec4943e42951),ObjectID(545a3d0ffd19ec4943e41e7b),602,204400,112667250,1,,3,,,,,,,,,,
ObjectID(545a3deefd19ec4943e4295a),ObjectID(545a3d0ffd19ec4943e41e7b),602,204550,112757550,0,6,,,,,2,"MANUAL",,,,,
ObjectID(545a3df0fd19ec4943e42962),ObjectID(545a3d0ffd19ec4943e41e7b),602,205600,113389650,1,,2,,,,,,,,,,
ObjectID(545a3df0fd19ec4943e4296a),ObjectID(545a3d0ffd19ec4943e41e7b),602,205600,113389650,6,,2,,,,,,,,,"refueling",14
ObjectID(545a3df0fd19ec4943e42971),ObjectID(545a3d0ffd19ec4943e41e7b),602,205600,113389650,7,,2,,,,,,,,,"refueling",14
ObjectID(545a3df1fd19ec4943e42978),ObjectID(545a3d0ffd19ec4943e41e7b),602,206550,113961550,0,0,1,,,,,,,,,,
ObjectID(545a3df2fd19ec4943e4297f),ObjectID(545a3d0ffd19ec4943e41e7b),602,207700,114653850,0,6,,,,,2,"MANUAL",,,,,
ObjectID(545a3df2fd19ec4943e42986),ObjectID(545a3d0ffd19ec4943e41e7b),602,208150,114924750,0,4,1,,,,,,,,,,
ObjectID(545a3df4fd19ec4943e4298c),ObjectID(545a3d0ffd19ec4943e41e7b),602,209250,115586950,0,4,1,,,,,,,,,,
ObjectID(545a3df5fd19ec4943e42993),ObjectID(545a3d0ffd19ec4943e41e7b),602,210800,116520050,0,0,3,,,,,,,,,,
ObjectID(545a3df6fd19ec4943e4299a),ObjectID(545a3d0ffd19ec4943e41e7b),602,211250,116790950,1,,3,,,,,,,,,,
ObjectID(545a3df6fd19ec4943e429a1),ObjectID(545a3d0ffd19ec4943e41e7b),602,211250,116790950,6,,3,,,,,,,,,"refueling",16
ObjectID(545a3df6fd19ec4943e429a7),ObjectID(545a3d0ffd19ec4943e41e7b),602,211250,116790950,7,,3,,,,,,,,,"refueling",16
ObjectID(545a3df6fd19ec4943e429ad),ObjectID(545a3d0ffd19ec4943e41e7b),602,211800,117122050,0,6,,,,,2,"MANUAL",,,,,
ObjectID(545a3df8fd19ec4943e429b3),ObjectID(545a3d0ffd19ec4943e41e7b),602,213550,118175550,0,4,3,,,,,,,,,,
ObjectID(545a3df9fd19ec4943e429ba),ObjectID(545a3d0ffd19ec4943e41e7b),602,214150,118536750,0,4,3,,,,,,,,,,
ObjectID(545a3dfafd19ec4943e429c2),ObjectID(545a3d0ffd19ec4943e41e7b),602,214900,118988250,0,0,2,,,,,,,,,,
ObjectID(545a3dfbfd19ec4943e429ca),ObjectID(545a3d0ffd19ec4943e41e7b),602,215850,119560150,0,6,,,,,2,"MANUAL",,,,,
ObjectID(545a3dfcfd19ec4943e429d2),ObjectID(545a3d0ffd19ec4943e41e7b),602,216550,119981550,0,4,2,,,,,,,,,,
ObjectID(545a3e00fd19ec4943e429db),ObjectID(545a3d0ffd19ec4943e41e7b),602,220400,122299250,0,0,1,,,,,,,,,,
ObjectID(545a3e02fd19ec4943e429e4),ObjectID(545a3d0ffd19ec4943e41e7b),367,222650,123653750,0,2,,,,,,,,,,,
ObjectID(545a3e03fd19ec4943e429ed),ObjectID(545a3d0ffd19ec4943e41e7b),96,223500,123965700,0,2,,,,,,,,,,,
ObjectID(545a3e04fd19ec4943e429f6),ObjectID(545a3d0ffd19ec4943e41e7b),96,224400,124052100,1,,1,,,,,,,,,,
ObjectID(545a3e04fd19ec4943e429ff),ObjectID(545a3d0ffd19ec4943e41e7b),1000,224700,124080900,0,2,,,,,,,,,,,
ObjectID(545a3e06fd19ec4943e42a07),ObjectID(545a3d0ffd19ec4943e41e7b),1000,226400,125780900,1,,2,,,,,,,,,,
ObjectID(545a3e06fd19ec4943e42a0f),ObjectID(545a3d0ffd19ec4943e41e7b),1000,226400,125780900,6,,2,,,,,,,,,"land",15
ObjectID(545a3e06fd19ec4943e42a16),ObjectID(545a3d0ffd19ec4943e41e7b),1000,226400,125780900,7,,2,,,,,,,,,"land",15
ObjectID(545a3e0afd19ec4943e42a1d),ObjectID(545a3d0ffd19ec4943e41e7b),1,229600,128980900,0,2,,,,,,,,,,,
ObjectID(545a3e0dfd19ec4943e42a24),ObjectID(545a3d0ffd19ec4943e41e7b),993,232550,128983850,0,2,,,,,,,,,,,
ObjectID(545a3e0ffd19ec4943e42a2b),ObjectID(545a3d0ffd19ec4943e41e7b),993,234750,131168450,1,,1,,,,,,,,,,
ObjectID(545a3e0ffd19ec4943e42a32),ObjectID(545a3d0ffd19ec4943e41e7b),993,234750,131168450,6,,1,,,,,,,,,"land",20
ObjectID(545a3e0ffd19ec4943e42a38),ObjectID(545a3d0ffd19ec4943e41e7b),993,234750,131168450,7,,1,,,,,,,,,"land",20
ObjectID(545a3e10fd19ec4943e42a3e),ObjectID(545a3d0ffd19ec4943e41e7b),993,235000,131416700,1,,3,,,,,,,,,,
ObjectID(545a3e14fd19ec4943e42a44),ObjectID(545a3d0ffd19ec4943e41e7b),993,238950,135339050,1,,3,,,,,,,,,,
ObjectID(545a3e14fd19ec4943e42a49),ObjectID(545a3d0ffd19ec4943e41e7b),993,238950,135339050,6,,3,,,,,,,,,"land",18
ObjectID(545a3e14fd19ec4943e42a4d),ObjectID(545a3d0ffd19ec4943e41e7b),993,238950,135339050,7,,3,,,,,,,,,"land",18
ObjectID(545a3e72fd19ec4943e42a51),ObjectID(545a3a25fd19ec4943e3c831),1,1000000,1000000,2,,,,,,,,1,"PayloadIncident",,,
ObjectID(545a3f71fd19ec4943e42a6d),ObjectID(545a2418fd19ec4943e33e30),1,6381200,6381200,1,,3,,,,,,,,,,
ObjectID(545a3f71fd19ec4943e42a8b),ObjectID(545a2418fd19ec4943e33e30),1,6381200,6381200,6,,3,,,,,,,,,"surveillance","surveillance_uav_3_area_2"
ObjectID(545a4656fd19ec4943e42aaa),ObjectID(545a2418fd19ec4943e33e30),1,8000000,8000000,2,,,,,,,,0,"DangerAreaIncident",,,
ObjectID(545a48aafd19ec4943e42aca),ObjectID(545a48aafd19ec4943e42ac9),1,0,0,,,,,,,,,,,,,
ObjectID(545a48aafd19ec4943e42ad7),ObjectID(545a48aafd19ec4943e42ac9),1,50,50,1,,1,,,,,,,,,,
ObjectID(545a48b0fd19ec4943e42ae4),ObjectID(545a48aafd19ec4943e42ac9),1,5700,5700,0,0,1,,,,,,,,,,
ObjectID(545a48c4fd19ec4943e42af0),ObjectID(545a48aafd19ec4943e42ac9),666,25100,25100,0,2,,,,,,,,,,,
ObjectID(545a48c6fd19ec4943e42afc),ObjectID(545a48aafd19ec4943e42ac9),666,27050,1323800,2,,,,,,,,1,"PayloadIncident",,,
ObjectID(545a48c9fd19ec4943e42b08),ObjectID(545a48aafd19ec4943e42ac9),666,29300,2822300,0,6,,,,,1,"ADDING WAYPOINTS",,,,,
ObjectID(545a48cafd19ec4943e42b14),ObjectID(545a48aafd19ec4943e42ac9),666,30650,3721400,1,,1,,,,,,,,,,
ObjectID(545a48ccfd19ec4943e42b20),ObjectID(545a48aafd19ec4943e42ac9),666,32750,5120000,0,6,,,,,1,"ADDING WAYPOINTS",,,,,
ObjectID(545a48cdfd19ec4943e42b2b),ObjectID(545a48aafd19ec4943e42ac9),666,33450,5586200,0,4,1,,,,,,,,,,
ObjectID(545a48d0fd19ec4943e42b37),ObjectID(545a48aafd19ec4943e42ac9),666,36400,7550900,5,,1,,,,,,,,,,
ObjectID(545a48f1fd19ec4943e42b43),ObjectID(545a48aafd19ec4943e42ac9),666,67150,28030400,2,,,,,,,,0,"DangerAreaIncident",,,
ObjectID(545a4944fd19ec4943e42b44),ObjectID(545a48aafd19ec4943e42ac9),666,145200,80011700,3,,,,,,,,0,"DangerAreaIncident",,,
ObjectID(545a4962fd19ec4943e42b46),ObjectID(545a4962fd19ec4943e42b45),1,0,0,,,,,,,,,,,,,
ObjectID(545a4962fd19ec4943e42b53),ObjectID(545a4962fd19ec4943e42b45),1,50,50,1,,1,,,,,,,,,,
ObjectID(545a4967fd19ec4943e42b60),ObjectID(545a4962fd19ec4943e42b45),1,4850,4850,0,0,1,,,,,,,,,,
ObjectID(545a4977fd19ec4943e42b6d),ObjectID(545a4977fd19ec4943e42b6c),1,0,0,,,,,,,,,,,,,
ObjectID(545a4977fd19ec4943e42b7a),ObjectID(545a4977fd19ec4943e42b6c),1,50,50,1,,1,,,,,,,,,,
ObjectID(545a499afd19ec4943e42b87),ObjectID(545a4977fd19ec4943e42b6c),1,33400,33400,0,0,1,,,,,,,,,,
ObjectID(545a499dfd19ec4943e42b93),ObjectID(545a4977fd19ec4943e42b6c),343,35850,35850,0,2,,,,,,,,,,,
ObjectID(545a49a1fd19ec4943e42b9f),ObjectID(545a4977fd19ec4943e42b6c),343,39550,1304950,2,,,,,,,,1,"PayloadIncident",,,
ObjectID(545a49a3fd19ec4943e42bab),ObjectID(545a4977fd19ec4943e42b6c),343,41900,2111000,0,6,,,,,1,"ADDING WAYPOINTS",,,,,
ObjectID(545a49a4fd19ec4943e42bb7),ObjectID(545a4977fd19ec4943e42b6c),343,42750,2402550,0,4,1,,,,,,,,,,
ObjectID(545a49a8fd19ec4943e42bc4),ObjectID(545a4977fd19ec4943e42b6c),817,46350,3637350,0,2,,,,,,,,,,,
ObjectID(545a49aafd19ec4943e42bd1),ObjectID(545a4977fd19ec4943e42b6c),817,47800,4822000,1,,1,,,,,,,,,,
ObjectID(545a49aafd19ec4943e42bde),ObjectID(545a4977fd19ec4943e42b6c),817,47800,4822000,6,,1,,,,,,,,,"land",12
ObjectID(545a49aafd19ec4943e42bea),ObjectID(545a4977fd19ec4943e42b6c),817,47800,4822000,7,,1,,,,,,,,,"land",12
ObjectID(545a49aafd19ec4943e42bf6),ObjectID(545a4977fd19ec4943e42b6c),817,47800,4822000,3,,,,,,,,1,"PayloadIncident",,,
ObjectID(545a49affd19ec4943e42c02),ObjectID(545a4977fd19ec4943e42b6c),817,52350,8539350,1,,1,,,,,,,,,,
ObjectID(545a49b4fd19ec4943e42c0e),ObjectID(545a4977fd19ec4943e42b6c),817,57000,12338400,0,4,1,,,,,,,,,,
ObjectID(545a49b6fd19ec4943e42c19),ObjectID(545a4977fd19ec4943e42b6c),817,58850,13849850,0,4,1,,,,,,,,,,
ObjectID(545a49b7fd19ec4943e42c24),ObjectID(545a4977fd19ec4943e42b6c),817,60450,15157050,0,4,1,,,,,,,,,,
ObjectID(545a49b8fd19ec4943e42c2f),ObjectID(545a4977fd19ec4943e42b6c),817,61500,16014900,2,,,,,,,,2,"FuelIncident",,,
ObjectID(545a49bafd19ec4943e42c3a),ObjectID(545a4977fd19ec4943e42b6c),817,63500,17648900,0,4,1,,,,,,,,,,
ObjectID(545a49bcfd19ec4943e42c45),ObjectID(545a4977fd19ec4943e42b6c),817,64450,18425050,1,,1,,,,,,,,,,
ObjectID(545a49bcfd19ec4943e42c50),ObjectID(545a4977fd19ec4943e42b6c),817,64600,18547600,1,,1,,,,,,,,,,
ObjectID(545a49bcfd19ec4943e42c5a),ObjectID(545a4977fd19ec4943e42b6c),817,64600,18547600,6,,1,,,,,,,,,"refueling","r1"
ObjectID(545a49bcfd19ec4943e42c63),ObjectID(545a4977fd19ec4943e42b6c),817,64600,18547600,3,,,,,,,,2,"FuelIncident",,,
ObjectID(545a49bcfd19ec4943e42c6c),ObjectID(545a4977fd19ec4943e42b6c),817,64650,18588450,7,,1,,,,,,,,,"refueling","r1"
ObjectID(545a49bcfd19ec4943e42c75),ObjectID(545a4977fd19ec4943e42b6c),817,64700,18629300,1,,1,,,,,,,,,,
ObjectID(545a49befd19ec4943e42c7e),ObjectID(545a4977fd19ec4943e42b6c),817,66750,20304150,1,,1,,,,,,,,,,
ObjectID(545a49befd19ec4943e42c86),ObjectID(545a4977fd19ec4943e42b6c),817,66750,20304150,6,,1,,,,,,,,,"surveillance",1
ObjectID(545a49c0fd19ec4943e42c93),ObjectID(545a4977fd19ec4943e42b6c),817,68600,21815600,1,,1,,,,,,,,,,
ObjectID(545a49c8fd19ec4943e42ca0),ObjectID(545a4977fd19ec4943e42b6c),817,76200,28024800,2,,,,,,,,0,"DangerAreaIncident",,,
ObjectID(545a49c9fd19ec4943e42cac),ObjectID(545a4977fd19ec4943e42b6c),817,76950,28637550,1,,1,,,,,,,,,,
ObjectID(545a49ccfd19ec4943e42cb8),ObjectID(545a4977fd19ec4943e42b6c),998,80250,31333650,0,2,,,,,,,,,,,
ObjectID(545a49d1fd19ec4943e42cc3),ObjectID(545a4977fd19ec4943e42b6c),998,84750,35824650,1,,1,,,,,,,,,,
ObjectID(545a49d4fd19ec4943e42cce),ObjectID(545a4977fd19ec4943e42b6c),998,87050,38120050,0,4,1,,,,,,,,,,
ObjectID(545a49d9fd19ec4943e42cd8),ObjectID(545a4977fd19ec4943e42b6c),998,91750,42810650,1,,1,,,,,,,,,,
ObjectID(545a49dcfd19ec4943e42ce2),ObjectID(545a4977fd19ec4943e42b6c),998,95350,46403450,4,,,1,,,,,,,"[ 268.2291600000021, -317.6769299999984 ]",,
ObjectID(545a49e1fd19ec4943e42ceb),ObjectID(545a4977fd19ec4943e42b6c),998,99200,50245750,1,,1,,,,,,,,,,
ObjectID(545a49e1fd19ec4943e42cf4),ObjectID(545a4977fd19ec4943e42b6c),998,99750,50794650,0,4,1,,,,,,,,,,
ObjectID(545a49e3fd19ec4943e42cfc),ObjectID(545a4977fd19ec4943e42b6c),998,101800,52840550,0,4,1,,,,,,,,,,
ObjectID(545a49e8fd19ec4943e42d04),ObjectID(545a4977fd19ec4943e42b6c),998,106150,57181850,1,,1,,,,,,,,,,
ObjectID(545a49e9fd19ec4943e42d0c),ObjectID(545a4977fd19ec4943e42b6c),998,106950,57980250,1,,1,,,,,,,,,,
ObjectID(545a49eafd19ec4943e42d13),ObjectID(545a4977fd19ec4943e42b6c),998,107600,58628950,2,,,,,,,,3,"FuelIncident",,,
ObjectID(545a49eefd19ec4943e42d19),ObjectID(545a4977fd19ec4943e42b6c),998,112100,63119950,1,,1,,,,,,,,,,
ObjectID(545a49eefd19ec4943e42d1f),ObjectID(545a4977fd19ec4943e42b6c),998,112100,63119950,6,,1,,,,,,,,,"refueling","r2"
ObjectID(545a49eefd19ec4943e42d24),ObjectID(545a4977fd19ec4943e42b6c),998,112100,63119950,3,,,,,,,,3,"FuelIncident",,,
ObjectID(545a49eefd19ec4943e42d29),ObjectID(545a4977fd19ec4943e42b6c),998,112150,63169850,7,,1,,,,,,,,,"refueling","r2"
ObjectID(545a49eefd19ec4943e42d2e),ObjectID(545a4977fd19ec4943e42b6c),998,112200,63219750,1,,1,,,,,,,,,,
ObjectID(545a49f4fd19ec4943e42d33),ObjectID(545a4977fd19ec4943e42b6c),998,117100,68109950,0,4,1,,,,,,,,,,
ObjectID(545a49f7fd19ec4943e42d37),ObjectID(545a4977fd19ec4943e42b6c),998,120200,71203750,1,,1,,,,,,,,,,
ObjectID(545a4a00fd19ec4943e42d3b),ObjectID(545a4977fd19ec4943e42b6c),998,129050,80036050,3,,,,,,,,0,"DangerAreaIncident",,,
ObjectID(545a4a02fd19ec4943e42d3e),ObjectID(545a4977fd19ec4943e42b6c),998,130250,81233650,1,,1,,,,,,,,,,
ObjectID(545a4a02fd19ec4943e42d41),ObjectID(545a4977fd19ec4943e42b6c),998,130250,81233650,6,,1,,,,,,,,,"land",11
ObjectID(545a4a02fd19ec4943e42d43),ObjectID(545a4977fd19ec4943e42b6c),998,130250,81233650,7,,1,,,,,,,,,"land",11
ObjectID(545a4a1bfd19ec4943e42d46),ObjectID(545a4a1bfd19ec4943e42d45),1,0,0,,,,,,,,,,,,,
ObjectID(545a4a1bfd19ec4943e42d65),ObjectID(545a4a1bfd19ec4943e42d45),1,50,50,1,,1,,,,,,,,,,
ObjectID(545a4a1cfd19ec4943e42d84),ObjectID(545a4a1bfd19ec4943e42d45),1,50,50,1,,2,,,,,,,,,,
ObjectID(545a4a1cfd19ec4943e42da2),ObjectID(545a4a1bfd19ec4943e42d45),1,50,50,1,,3,,,,,,,,,,
ObjectID(545a4a24fd19ec4943e42dbf),ObjectID(545a4a1bfd19ec4943e42d45),1,7550,7550,0,0,3,,,,,,,,,,
ObjectID(545a4a25fd19ec4943e42ddb),ObjectID(545a4a1bfd19ec4943e42d45),1,8600,8600,0,0,1,,,,,,,,,,
ObjectID(545a4a26fd19ec4943e42df7),ObjectID(545a4a1bfd19ec4943e42d45),1,9550,9550,0,0,2,,,,,,,,,,
ObjectID(545a4d7cfd19ec4943e42e13),ObjectID(545a2418fd19ec4943e33e30),1,9671750,9671750,4,,,2,,,,,,,"[ 161.241999999985, -211.6115300000047 ]",,
ObjectID(545a504bfd19ec4943e42e32),ObjectID(545a2418fd19ec4943e33e30),1,10331900,10331900,1,,2,,,,,,,,,,
ObjectID(545a56b4fd19ec4943e42e51),ObjectID(545a2418fd19ec4943e33e30),1,11841000,11841000,1,,3,,,,,,,,,,
ObjectID(545a5951fd19ec4943e42e6f),ObjectID(545a2418fd19ec4943e33e30),1,12455850,12455850,4,,,2,,,,,,,"[ 198.9424400000221, -280.00042 ]",,
ObjectID(545a595afd19ec4943e42e8d),ObjectID(545a595afd19ec4943e42e8c),1,0,0,,,,,,,,,,,,,
ObjectID(545a595afd19ec4943e42e9a),ObjectID(545a595afd19ec4943e42e8c),1,50,50,1,,1,,,,,,,,,,
ObjectID(545a595cfd19ec4943e42ea7),ObjectID(545a595afd19ec4943e42e8c),1,1600,1600,0,0,1,,,,,,,,,,
ObjectID(545a5971fd19ec4943e42eb4),ObjectID(545a5971fd19ec4943e42eb3),1,0,0,,,,,,,,,,,,,
ObjectID(545a5971fd19ec4943e42ec1),ObjectID(545a5971fd19ec4943e42eb3),1,50,50,1,,1,,,,,,,,,,
ObjectID(545a5972fd19ec4943e42ece),ObjectID(545a5971fd19ec4943e42eb3),1,1400,1400,0,0,1,,,,,,,,,,
ObjectID(545a5979fd19ec4943e42eda),ObjectID(545a5971fd19ec4943e42eb3),126,7100,7100,0,2,,,,,,,,,,,
ObjectID(545a597dfd19ec4943e42ee6),ObjectID(545a5971fd19ec4943e42eb3),337,11050,504800,0,2,,,,,,,,,,,
ObjectID(545a5980fd19ec4943e42ef2),ObjectID(545a5971fd19ec4943e42eb3),337,13450,1313600,2,,,,,,,,1,"PayloadIncident",,,
ObjectID(545a5987fd19ec4943e42efe),ObjectID(545a5971fd19ec4943e42eb3),337,20500,3689450,1,,1,,,,,,,,,,
ObjectID(545a5992fd19ec4943e42f0b),ObjectID(545a5992fd19ec4943e42f0a),1,0,0,,,,,,,,,,,,,
ObjectID(545a5992fd19ec4943e42f18),ObjectID(545a5992fd19ec4943e42f0a),1,50,50,1,,1,,,,,,,,,,
ObjectID(545a5994fd19ec4943e42f25),ObjectID(545a5992fd19ec4943e42f0a),1,1750,1750,0,0,1,,,,,,,,,,
ObjectID(545a5996fd19ec4943e42f31),ObjectID(545a5992fd19ec4943e42f0a),124,3500,3500,0,2,,,,,,,,,,,
ObjectID(545a599afd19ec4943e42f3e),ObjectID(545a599afd19ec4943e42f3d),1,0,0,,,,,,,,,,,,,
ObjectID(545a599afd19ec4943e42f4b),ObjectID(545a599afd19ec4943e42f3d),1,50,50,1,,1,,,,,,,,,,
ObjectID(545a599bfd19ec4943e42f58),ObjectID(545a599afd19ec4943e42f3d),1,950,950,0,0,1,,,,,,,,,,
ObjectID(545a59b5fd19ec4943e42f64),ObjectID(545a599afd19ec4943e42f3d),216,24950,24950,0,2,,,,,,,,,,,
ObjectID(545a59b7fd19ec4943e42f70),ObjectID(545a599afd19ec4943e42f3d),630,26750,413750,0,2,,,,,,,,,,,
ObjectID(545a59b9fd19ec4943e42f7c),ObjectID(545a599afd19ec4943e42f3d),630,28200,1327250,2,,,,,,,,1,"PayloadIncident",,,
ObjectID(545a59b9fd19ec4943e42f88),ObjectID(545a599afd19ec4943e42f3d),891,28650,1610750,0,2,,,,,,,,,,,
ObjectID(545a59bcfd19ec4943e42f94),ObjectID(545a599afd19ec4943e42f3d),891,31000,3704600,1,,1,,,,,,,,,,
ObjectID(545a59c0fd19ec4943e42fa0),ObjectID(545a599afd19ec4943e42f3d),5,34800,7090400,0,2,,,,,,,,,,,
ObjectID(545a5a5ffd19ec4943e42fac),ObjectID(545a5a5ffd19ec4943e42fab),1,0,0,,,,,,,,,,,,,
ObjectID(545a5a5ffd19ec4943e42fb9),ObjectID(545a5a5ffd19ec4943e42fab),1,50,50,1,,1,,,,,,,,,,
ObjectID(545a5a60fd19ec4943e42fc6),ObjectID(545a5a5ffd19ec4943e42fab),1,800,800,0,0,1,,,,,,,,,,
ObjectID(545a5a62fd19ec4943e42fd2),ObjectID(545a5a5ffd19ec4943e42fab),323,3000,3000,0,2,,,,,,,,,,,
ObjectID(545a5a67fd19ec4943e42fde),ObjectID(545a5a5ffd19ec4943e42fab),323,7050,1311150,2,,,,,,,,1,"PayloadIncident",,,
ObjectID(545a5a6ffd19ec4943e42fea),ObjectID(545a5a5ffd19ec4943e42fab),323,14400,3685200,1,,1,,,,,,,,,,
ObjectID(545a5a7bfd19ec4943e42ff6),ObjectID(545a5a5ffd19ec4943e42fab),1,25200,7173600,0,2,,,,,,,,,,,
ObjectID(545a5a9efd19ec4943e43001),ObjectID(545a5a5ffd19ec4943e42fab),1,56050,7204450,0,0,1,,,,,,,,,,
